16246,8.25
16263,5.0
16345,9.0
16412,7.0
16417,9.0
16461,8.0
16488,6.0
16490,9.0
16504,7.0
16509,9.0
16510,9.0
16532,10.0
16538,9.0
16551,7.6
16599,7.0
16631,5.0
16634,7.428571428571429
16637,8.0
16643,10.0
16661,6.0
16666,5.0
16687,8.0
16711,10.0
16718,9.4
16754,5.0
16755,6.0
16795,7.648648648648648
16799,7.0
16818,7.0
16835,3.0
16840,9.0
16877,10.0
16916,9.0
16919,6.0
16943,6.0
16949,9.0
16996,7.0
16999,8.5
17003,8.625
17006,8.0
17065,7.0
17122,8.0
17159,8.333333333333334
17177,7.0
17183,6.0
17190,10.0
17200,8.0
17229,8.0
17328,9.0
17337,10.0
17353,8.0
17357,9.0
17402,8.5
17453,8.0
17461,8.0
17531,8.0
17547,9.0
17588,9.0
17596,8.0
17602,6.0
17606,7.0
17634,6.0
17667,8.0
17721,8.0
17733,8.0
17761,7.0
17859,9.0
17869,8.0
17893,4.0
17894,8.333333333333334
17906,8.75
17920,8.0
17944,7.0
17950,7.090909090909091
17952,9.0
17970,8.0
17976,9.0
18012,9.0
18067,3.5
18082,8.0
18095,8.0
18096,10.0
18121,8.0
18155,6.0
18167,8.0
18172,9.0
18203,7.5
18250,5.0
18254,9.0
18309,6.0
18311,8.0
18317,9.0
18401,10.0
18411,10.0
18433,9.0
18439,8.0
18440,8.0
18454,8.0
18476,7.0
18527,6.0
18583,8.0
18596,4.0
18629,6.0
18652,9.0
18655,6.0
18660,5.0
18714,9.0
18722,7.0
18733,7.0
18913,8.5
19011,8.0
19031,5.0
19085,8.0
19107,10.0
19127,8.0
19132,8.0
19145,8.0
19153,7.0
19206,7.0
19259,10.0
19331,7.0
19336,7.333333333333333
19378,7.0
19433,6.0
19493,9.0
19529,7.0
19547,9.0
19549,8.0
19571,8.0
19573,8.0
19659,8.0
19664,7.6
19681,10.0
19689,7.0
19711,8.5
19725,10.0
19760,10.0
19789,7.0
19842,8.0
19905,9.0
19935,5.0
20005,6.0
20015,8.0
20022,4.0
20032,2.0
20034,7.5
20060,9.0
20106,6.4
20119,9.5
20120,10.0
20147,2.0
20150,9.5
20172,6.5
20180,8.428571428571429
20201,8.0
20235,8.0
20250,10.0
20294,9.0
20336,8.0
20350,9.0
20351,8.0
20401,6.0
20445,6.0
20448,8.0
20456,8.0
20462,7.25
20561,9.0
20583,7.0
20605,10.0
20680,8.0
20703,7.0
20761,5.0
20768,10.0
20801,8.0
20804,9.0
20862,4.0
20916,7.0
20961,8.0
20971,6.333333333333333
20982,8.0
21011,8.5
21014,7.357142857142857
21026,8.0
21031,6.666666666666667
21039,8.0
21050,7.0
21061,5.0
21076,8.0
21079,8.0
21128,10.0
21141,8.0
21208,8.0
21213,6.0
21229,7.666666666666667
21246,9.0
21252,8.0
21257,8.0
21264,6.0
21345,10.0
21356,7.0
21364,8.0
21370,9.0
21402,10.0
21404,7.0
21406,6.0
21407,6.0
21418,8.0
21420,7.0
21448,8.0
21450,9.0
21462,8.0
21484,8.5
21494,9.0
21540,2.0
21550,7.0
21568,8.0
21576,7.8
21589,10.0
21618,9.0
21627,8.0
21659,9.333333333333334
21660,9.0
21683,9.0
21726,10.0
21750,8.0
21765,9.0
21773,8.0
21777,8.0
21788,8.0
21789,8.0
21840,9.0
21852,8.0
21861,9.0
21870,8.0
21875,7.5
21876,10.0
21888,10.0
21894,9.0
21895,6.0
21903,6.0
21937,9.0
21982,10.0
22012,5.0
22045,10.0
22074,8.272727272727273
22089,5.0
22164,9.0
22167,7.0
22177,7.0
22200,10.0
22228,5.0
22241,8.0
22252,3.5
22338,9.0
22365,9.5
22391,8.0
22403,9.0
22464,8.0
22473,8.0
22517,7.0
22521,7.0
22532,9.0
22605,7.0
22614,7.0
22624,8.0
22625,9.555555555555555
22688,7.0
22695,8.0
22773,10.0
22775,5.0
22780,9.0
22813,9.5
22818,9.5
22828,8.0
22873,9.0
22888,10.0
22912,6.0
22936,9.666666666666666
22961,3.0
23021,10.0
23032,8.0
23128,7.0
23181,10.0
23182,8.0
23280,10.0
23296,6.0
23340,5.0
23341,5.5
23353,9.0
23408,5.0
23491,7.0
23511,8.4
23556,10.0
23571,10.0
23583,10.0
23619,6.0
23652,8.0
23664,8.5
23680,5.0
23699,9.5
23703,8.0
23712,8.0
23768,7.333333333333333
23799,10.0
23848,8.5
23871,10.0
23872,8.285714285714286
23881,5.0
23896,8.0
23902,7.0
23933,7.0
23953,5.0
23958,8.0
23966,8.0
24082,9.0
24090,6.333333333333333
24144,8.0
24180,8.0
24182,7.0
24186,9.0
24188,1.0
24193,3.0
24194,8.0
24215,9.0
24220,9.0
24261,6.0
24278,7.0
24314,8.0
24325,7.5
24379,8.0
24394,8.0
24401,5.0
24427,5.0
24433,8.4
24515,10.0
24525,7.0
24558,8.0
24569,8.0
24570,7.0
24591,8.0
24621,7.0
24627,5.5
24642,4.0
24664,8.0
24746,7.0
24771,10.0
24790,8.0
24824,5.0
24838,10.0
24846,7.0
24921,8.5
24926,10.0
24932,10.0
24934,8.0
24960,5.0
24995,9.0
25019,8.0
25103,6.0
25109,9.0
25122,9.0
25131,8.5
25170,8.0
25216,6.5
25253,9.666666666666666
25395,9.666666666666666
25403,5.0
25405,6.0
25409,9.666666666666666
25410,9.0
25456,10.0
25500,8.0
25536,7.0
25545,7.0
25583,7.333333333333333
25601,8.0
25606,10.0
25616,8.0
25656,10.0
25711,6.5
25722,7.0
25827,7.0
25850,10.0
25893,8.0
25909,10.0
25919,9.0
25930,5.0
25937,9.0
25942,8.0
25966,8.0
25981,5.0
25996,6.0
26017,8.0
26020,9.0
26025,10.0
26057,9.25
26084,6.8
26143,7.0
26182,10.0
26190,9.5
26209,8.0
26218,9.0
26231,6.0
26240,6.0
26249,8.0
26371,7.333333333333333
26374,7.5
26402,5.0
26487,10.0
26501,8.0
26508,6.666666666666667
26509,7.0
26517,6.0
26534,9.0
26535,5.0
26538,8.0
26540,8.0
26544,8.0
26548,9.0
26579,9.0
26593,8.0
26598,9.0
26611,5.75
26615,9.0
26621,7.8
26673,8.0
26706,3.0
26711,6.0
26756,7.0
26774,5.0
26806,9.0
26813,10.0
26823,7.5
26883,7.5
26910,10.0
26979,2.0
27140,10.0
27160,5.0
27161,9.0
27168,7.0
27265,8.5
27283,6.0
27313,9.0
27317,7.5
27349,10.0
27352,10.0
27395,7.0
27399,7.0
27462,8.0
27472,8.11111111111111
27518,8.0
27538,8.0
27557,9.0
27560,7.0
27592,8.0
27647,5.5
27684,9.0
27786,5.0
27799,7.0
27812,9.0
27870,9.0
27878,8.0
27891,10.0
27947,7.0
27956,6.0
27996,7.0
28016,6.666666666666667
28056,7.0
28091,5.0
28096,6.5
28117,7.0
28123,9.0
28139,1.0
28144,3.5
28150,9.0
28177,7.9
28203,8.0
28204,9.333333333333334
28216,9.0
28222,9.0
28224,8.0
28255,6.0
28257,10.0
28262,8.0
28269,8.333333333333334
28289,9.5
28292,10.0
28366,9.0
28395,9.0
28463,8.0
28477,10.0
28481,5.0
28486,9.0
28495,8.5
28523,10.0
28539,7.333333333333333
28548,7.0
28591,8.0
28592,8.0
28594,9.0
28619,6.0
28634,9.615384615384615
28647,9.0
28658,10.0
28667,3.0
28687,9.0
28705,9.5
28731,5.0
28735,6.0
28762,6.0
28763,10.0
28800,7.0
28804,6.0
28865,9.5
28884,6.0
28897,8.0
28899,9.0
28938,6.0
28975,5.0
29000,8.0
29045,6.0
29101,8.0
29123,7.0
29131,10.0
29141,8.0
29178,3.0
29189,9.0
29209,7.75
29259,8.571428571428571
29279,6.0
29394,6.5
29419,8.0
29424,6.0
29482,7.0
29486,8.0
29512,9.0
29526,9.5
29539,7.5
29570,9.0
29677,10.0
29681,7.0
29694,2.0
29700,7.0
29702,7.0
29763,7.0
29805,8.0
29855,8.0
29867,10.0
29895,9.0
29905,8.0
29944,9.0
29980,10.0
29981,7.0
30035,7.0
30052,5.0
30081,6.333333333333333
30094,8.0
30164,7.0
30182,8.5
30217,7.0
30267,10.0
30276,7.0
30290,8.0
30298,4.0
30316,7.0
30319,8.0
30324,9.5
30333,5.0
30336,3.0
30407,8.0
30410,7.0
30414,9.0
30445,9.0
30471,5.5
30486,5.0
30487,7.0
30489,10.0
30491,10.0
30511,6.5
30531,9.666666666666666
30533,8.0
30554,9.0
30555,6.0
30590,9.0
30594,7.5
30610,10.0
30623,7.0
30629,9.0
30708,8.0
30711,8.0
30716,8.0
30735,9.428571428571429
30749,7.0
30764,6.0
30770,7.0
30787,8.0
30795,5.0
30806,8.0
30854,7.5
30865,9.0
30875,9.0
30884,6.0
30887,9.0
30898,4.0
30925,6.5
30939,10.0
30953,7.0
30968,8.0
30972,7.555555555555555
30985,8.0
30994,9.666666666666666
31006,7.0
31008,8.0
31021,7.0
31039,10.0
31040,8.0
31078,8.0
31139,7.0
31147,8.0
31158,7.333333333333333
31185,9.0
31235,8.0
31249,6.0
31250,6.0
31252,10.0
31299,9.0
31303,10.0
31315,8.8
31332,7.0
31361,10.0
31390,10.0
31391,10.0
31393,7.363636363636363
31412,9.0
31418,10.0
31424,5.0
31434,7.5
31435,9.0
31446,10.0
31471,10.0
31541,5.0
31551,8.5
31556,8.0
31560,6.0
31564,8.0
31594,5.0
31609,7.0
31620,7.0
31647,9.0
31649,8.0
31652,9.0
31683,8.0
31688,9.5
31740,5.5
31779,5.0
31816,7.0
31818,8.0
31826,5.5
31841,9.0
31846,9.5
31860,7.0
31889,8.0
31904,7.0
31919,7.666666666666667
31922,10.0
31948,8.0
31950,9.0
32003,8.0
32028,7.5
32034,5.0
32036,5.0
32046,8.0
32049,7.0
32057,9.0
32087,10.0
32089,7.0
32122,10.0
32148,7.75
32154,4.0
32179,4.0
32188,9.0
32195,6.75
32219,7.0
32239,8.0
32250,8.5
32252,5.0
32275,8.0
32281,8.0
32318,8.0
32329,6.0
32348,7.0
32417,5.0
32440,8.0
32516,8.333333333333334
32524,9.0
32530,6.0
32599,7.0
32627,8.0
32641,7.5
32652,7.0
32773,8.666666666666666
32785,8.0
32802,5.0
32834,3.0
32867,7.0
32902,8.0
32963,9.0
33036,7.0
33119,10.0
33124,8.0
33148,5.0
33163,7.0
33185,8.0
33194,10.0
33249,10.0
33263,9.0
33264,9.0
33269,8.0
33270,8.0
33307,6.0
33318,8.0
33319,9.5
33338,8.0
33366,7.0
33386,10.0
33422,5.0
33432,9.0
33434,5.0
33474,10.0
33505,7.0
33517,10.0
33535,3.0
33543,8.0
33576,10.0
33579,8.0
33580,10.0
33665,8.0
33668,7.0
33680,6.5
33681,10.0
33727,8.0
33816,8.0
33818,8.6
33832,5.0
33834,8.0
33860,6.0
33862,5.333333333333333
33875,10.0
33888,7.0
33907,8.0
33933,7.25
33934,9.0
33958,8.0
33974,9.0
33981,5.0
33993,10.0
33999,8.5
34032,7.0
34075,6.0
34098,8.0
34133,10.0
34148,1.0
34193,10.0
34216,6.0
34244,7.0
34279,7.0
34300,6.0
34314,8.0
34344,7.333333333333333
34377,10.0
34501,8.0
34504,4.0
34534,8.0
34539,7.5
34561,5.0
34581,8.0
34588,7.5
34592,10.0
34597,9.0
34636,4.0
34716,9.0
34734,8.0
34752,7.0
34761,8.0
34762,7.0
34813,5.0
34837,10.0
34840,9.0
34868,7.0
34890,10.0
34932,8.0
34935,9.0
34957,9.0
34966,7.0
34967,8.0
34988,5.0
34994,5.0
35018,7.0
35072,10.0
35081,4.0
35106,9.0
35124,7.0
35134,9.0
35138,8.0
35144,5.0
35148,10.0
35177,9.0
35180,5.0
35182,9.5
35189,7.0
35231,8.0
35233,9.0
35243,9.0
35244,8.0
35270,4.0
35424,10.0
35445,8.5
35467,8.0
35513,8.0
35518,8.0
35532,4.0
35596,7.0
35631,4.0
35704,9.5
35707,8.0
35718,10.0
35793,7.0
35802,7.0
35826,8.0
35831,9.0
35836,4.333333333333333
35857,6.5
35859,8.294117647058824
35909,8.0
35910,10.0
35918,8.0
35925,8.0
35963,10.0
35998,7.25
36003,8.142857142857142
36041,3.0
36043,8.0
36067,5.0
36103,7.0
36135,9.0
36141,7.0
36231,5.0
36256,8.5
36265,9.0
36286,8.0
36288,7.0
36304,5.0
36326,6.0
36327,8.0
36357,6.5
36417,3.0
36472,9.0
36491,6.0
36502,7.0
36506,8.0
36510,9.0
36540,9.0
36562,10.0
36570,3.0
36582,10.0
36606,8.666666666666666
36609,9.0
36623,10.0
36624,3.0
36632,8.5
36656,8.0
36673,6.666666666666667
36677,5.0
36678,10.0
36709,10.0
36710,7.0
36715,8.0
36724,2.0
36760,9.0
36802,8.0
36807,6.75
36811,7.0
36817,6.6
36879,8.0
36907,8.428571428571429
36922,7.0
36938,10.0
36964,9.0
36978,9.666666666666666
36985,8.0
37051,7.0
37074,8.0
37080,9.0
37083,9.0
37106,8.0
37135,7.0
37147,9.0
37189,9.0
37204,4.0
37221,5.0
37227,10.0
37239,9.0
37293,3.0
37310,7.0
37311,8.5
37350,8.0
37352,8.0
37370,10.0
37377,9.0
37400,7.0
37454,8.0
37493,9.0
37504,8.0
37512,9.0
37523,9.0
37538,6.857142857142857
37550,3.0
37556,8.0
37572,7.0
37584,8.0
37615,1.0
37623,9.0
37644,8.0
37688,7.0
37691,10.0
37693,8.0
37699,9.0
37712,7.764705882352941
37760,8.0
37790,8.8
37822,8.5
37874,7.0
37904,5.0
37905,6.0
37932,8.0
37950,6.25
37968,10.0
37979,9.0
37984,6.0
37987,8.0
37989,9.333333333333334
38015,9.0
38021,9.0
38023,9.333333333333334
38026,8.0
38034,4.0
38053,7.0
38074,9.0
38250,8.0
38273,5.5
38277,9.0
38281,6.0
38301,8.0
38335,10.0
38431,10.0
38464,7.0
38482,5.0
38556,5.0
38657,9.0
38679,7.0
38703,9.5
38718,8.0
38762,9.0
38763,10.0
38802,8.0
38887,8.0
38899,7.333333333333333
38901,8.0
38904,8.0
38906,10.0
38926,7.0
38933,9.0
38950,10.0
38957,5.0
38972,8.0
38991,8.0
38995,9.25
39087,8.5
39116,10.0
39134,9.0
39193,7.0
39233,9.0
39281,9.25
39284,7.5
39325,10.0
39345,9.0
39372,4.0
39374,8.0
39385,9.0
39396,8.0
39440,8.0
39441,6.0
39453,8.0
39464,9.0
39467,7.0
39513,9.0
39563,9.0
39584,8.0
39595,10.0
39616,7.0
39628,6.5
39635,7.0
39639,8.0
39646,9.5
39662,9.0
39705,10.0
39723,9.0
39733,6.0
39773,9.5
39814,9.0
39930,9.0
40052,6.5
40105,7.0
40136,8.0
40205,5.0
40222,10.0
40225,10.0
40254,7.0
40289,5.0
40299,6.333333333333333
40316,7.0
40330,8.0
40350,8.0
40415,7.0
40438,7.0
40446,7.0
40450,7.0
40461,9.0
40497,10.0
40505,3.0
40518,10.0
40541,7.0
40546,5.0
40553,9.0
40612,6.0
40640,7.0
40644,6.0
40680,9.0
40745,8.0
40772,8.0
40790,9.0
40795,10.0
40796,8.0
40798,8.0
40838,6.0
40841,2.0
40865,8.0
40889,8.222222222222221
40914,7.75
40919,5.0
40934,8.0
40943,8.333333333333334
41040,5.0
41052,8.0
41058,10.0
41080,8.0
41082,7.0
41084,8.0
41111,9.0
41115,6.0
41135,6.0
41162,8.0
41177,6.5
41220,4.0
41245,10.0
41278,5.0
41324,2.0
41360,8.0
41364,9.0
41395,10.0
41403,7.0
41449,5.5
41455,8.5
41460,4.0
41580,10.0
41589,9.0
41596,2.0
41634,7.0
41646,9.5
41657,8.0
41658,10.0
41667,3.0
41738,5.0
41751,9.0
41757,5.0
41760,6.5
41781,8.166666666666666
41841,6.4
41870,8.0
41892,9.0
41910,10.0
41911,8.666666666666666
41925,7.0
41985,3.0
42018,7.0
42024,7.0
42032,2.0
42083,10.0
42093,10.0
42099,10.0
42105,9.0
42112,5.0
42128,5.5
42150,7.0
42162,8.0
42181,10.0
42208,9.0
42239,9.0
42257,8.0
42305,10.0
42323,10.0
42333,7.0
42372,9.0
42403,10.0
42408,6.5
42410,6.666666666666667
42419,8.5
42458,7.0
42482,7.0
42509,10.0
42518,9.0
42522,7.0
42528,7.0
42546,7.0
42574,10.0
42597,8.0
42651,8.0
42714,6.0
42718,10.0
42724,9.0
42730,6.0
42780,10.0
42887,7.0
42962,2.0
42965,8.0
42979,10.0
42981,4.0
43004,8.0
43005,8.0
43093,7.0
43113,10.0
43163,8.666666666666666
43164,6.0
43173,4.0
43190,5.0
43206,6.0
43246,8.571428571428571
43275,7.0
43282,7.0
43307,3.0
43310,10.0
43323,7.333333333333333
43359,8.0
43372,10.0
43426,9.0
43450,8.0
43466,9.0
43468,10.0
43481,8.428571428571429
43560,10.0
43595,8.666666666666666
43619,8.6
43626,7.0
43639,9.0
43681,7.0
43687,7.285714285714286
43698,8.0
43786,8.0
43806,10.0
43842,7.333333333333333
43871,9.0
43901,5.5
43907,10.0
43910,8.333333333333334
43941,8.0
44065,8.0
44070,7.0
44113,8.0
44211,10.0
44216,7.0
44252,10.0
44297,3.0
44375,8.0
44382,10.0
44389,8.0
44435,8.0
44438,8.0
44440,8.0
44470,7.0
44479,7.0
44481,7.0
44535,8.0
44537,9.0
44611,9.5
44634,2.0
44663,8.0
44696,5.0
44718,9.0
44728,9.5
44768,7.0
44807,10.0
44837,8.0
44842,6.333333333333333
44845,9.0
44852,6.5
44884,10.0
44892,7.0
44893,8.0
44910,9.0
44920,9.5
44924,10.0
44937,10.0
44961,7.0
45035,10.0
45042,8.0
45068,10.0
45116,7.0
45165,8.0
45193,9.0
45196,10.0
45208,8.0
45231,8.0
45248,7.0
45270,6.0
45284,9.0
45287,10.0
45302,7.0
45315,3.0
45340,10.0
45359,7.0
45383,6.0
45403,8.0
45413,10.0
45416,7.0
45435,7.0
45444,9.0
45470,8.0
45471,6.666666666666667
45539,10.0
45557,9.0
45564,6.0
45567,9.0
45585,7.0
45636,8.0
45666,5.0
45675,5.0
45683,8.0
45693,8.0
45704,9.0
45730,8.0
45745,8.0
45781,10.0
45806,10.0
45842,4.0
45899,5.0
45904,8.0
45954,8.0
45978,5.0
46145,10.0
46154,7.5
46173,5.0
46184,8.0
46196,10.0
46197,9.5
46269,8.0
46279,8.0
46291,9.0
46295,6.0
46330,8.0
46341,8.0
46359,5.0
46389,8.0
46398,6.5
46404,10.0
46417,7.0
46443,9.0
46444,8.0
46452,5.0
46472,5.0
46595,5.0
46600,7.0
46651,10.0
46664,6.0
46671,7.428571428571429
46679,7.0
46721,10.0
46767,9.0
46862,8.0
46887,8.0
46892,5.0
46898,8.0
46907,9.5
46909,7.0
46910,5.0
47017,8.0
47037,5.0
47077,9.0
47117,8.25
47126,10.0
47127,9.0
47128,10.0
47145,7.0
47152,8.6
47153,8.0
47239,7.0
47268,8.0
47279,10.0
47296,8.0
47316,9.75
47377,10.0
47458,2.5
47465,5.0
47543,8.0
47758,7.0
47807,8.0
47831,8.0
47929,7.0
47971,10.0
47975,7.0
47993,10.0
47996,6.0
48025,7.5
48037,6.0
48046,7.8
48146,10.0
48178,10.0
48213,8.0
48217,9.5
48268,7.5
48316,10.0
48350,4.0
48385,9.0
48388,9.0
48430,8.0
48474,8.0
48494,9.0
48503,6.0
48514,7.0
48519,8.0
48546,9.0
48575,10.0
48579,10.0
48630,5.666666666666667
48644,8.0
48653,8.0
48662,7.0
48712,10.0
48715,8.0
48725,9.0
48732,9.0
48743,7.5
48775,9.0
48846,7.0
48899,8.0
48911,10.0
48940,5.0
48970,3.0
48975,9.0
48980,10.0
49154,10.0
49155,8.5
49168,9.0
49204,9.0
49205,8.0
